# dataset: GeoCSV2.0
# created: 2022-08-24 15:32:32 UTC (netCDF_2_GeoCSV.py)
# netCDF_file: KEA20-Moho.r0.0.nc
# delimiter: |
# global_title: Moho depth model for East Asia
# global_id: KEA20_Moho
# global_data_revision: r.0.0
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_keywords: seismic, surface wave, tomography, East Asia, Moho, receiver functions, reflection
# global_acknowledgment: Model was provided by Michael Witek, Department of Geophysics, Kangwon National University
# global_history: 2022-08-24 15:32:32 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.237 from KEA20-Moho.r0.0.nc; 2022-08-22 19:48:38 UTC Converted to netCDF by GeoCSV_2_netCDF.py v2022.230 from KEA20-Moho.r0.0.csv; 2022-08-22 19:46:46 UTC Converted to GeoCSV by netCDF_2_GeoCSV.py ,v2022.230 from KEA20-Moho.r0.0.nc; v1.0.0 created 2021-06-02
# global_summary: Here we provide depths to the Moho boundary in KEA20, relative to a mean Earth radius of 6371 km.; These Moho depths result from an initial inversion of point constraints from teleseismic; receiver function and seismic reflection studies, plus additional Moho perturbations from the; surface wave dispersion data inversion. The reference model Moho is taken from CRUST1.0.  ; For additional information please see the supplementary information of Witek et al. (2021).
# global_reference: ; @article{witek-2021-kea20,; title={Radial anisotropy in East Asia from multimode surface wave tomography},; author={M. Witek and S.-J. Chang and D.Y. Lim and S. Ning and J. Ning},; journal={Journal of Geophysical Research},; year={2021},; volume={},; pages={}; };
# global_reference_pid: 
# global_author_name: M. Witek
# global_author_email: mwitek2@gmail.com
# global_author_institution: Department of Geophysics, Kangwon National University
# global_geospatial_lat_min: 15.0
# global_geospatial_lat_max: 51.0
# global_geospatial_lat_resolution: 0.2
# global_geospatial_lat_units: degrees_north
# global_geospatial_lon_min: 70.0
# global_geospatial_lon_max: 150.0
# global_geospatial_lon_resolution: 0.2
# global_geospatial_lon_units: degrees_east
# global_netcdf_file: KEA20_Moho.nc
# global_repository_name: EMC
# global_repository_institution: IRIS EMC
# global_repository_pid: doi:10.17611/dp/emc.2021.kea20.1
# y_column: latitude
# y_variable: latitude
# y_dimensions: 1
# y_long_name: Latitude; positive north
# y_units: degrees_north
# y_standard_name: latitude
# x_column: longitude
# x_variable: longitude
# x_dimensions: 1
# x_long_name: Longitude; positive east
# x_units: degrees_east
# x_standard_name: longitude
# moho_column: moho
# moho_variable: moho
# moho_dimensions: 2
# moho_variable: moho
# moho_long_name: Moho depth relative to a mean Earth radius of 6371 km
# moho_display_name: Moho depth (km)
# moho_units: km
latitude|longitude|moho
40.6|126.8|31.136
40.6|127.0|31.4
40.6|127.2|31.664
40.6|127.4|31.927
40.6|127.6|32.174
40.6|127.8|32.405
40.6|128.0|32.636
40.6|128.2|32.867
40.6|128.4|33.094
40.6|128.6|32.463
40.6|128.8|30.978
40.6|129.0|29.495
40.6|129.2|28.014
40.6|129.4|26.544
40.6|129.6|24.859
40.6|129.8|22.96
40.6|130.0|21.064
40.6|130.2|19.166
40.6|130.4|17.266
40.6|130.6|15.886
40.6|130.8|15.028
40.6|131.0|14.17
40.6|131.2|13.311
40.6|131.4|12.451
40.6|131.6|11.931
40.6|131.8|11.752
40.6|132.0|11.573
40.6|132.2|11.393
40.6|132.4|11.214
40.6|132.6|11.125
40.6|132.8|11.126
40.6|133.0|11.126
40.6|133.2|11.127
40.6|133.4|11.128
40.6|133.6|11.129
40.6|133.8|11.13
40.6|134.0|11.131
40.6|134.2|11.132
40.6|134.4|11.133
40.6|134.6|11.123
40.6|134.8|11.104
40.6|135.0|11.085
40.6|135.2|11.065
40.6|135.4|11.046
40.6|135.6|11.187
40.6|135.8|11.487
40.6|136.0|11.788
40.6|136.2|12.087
40.6|136.4|12.387
40.6|136.6|12.649
40.6|136.8|12.877
40.6|137.0|13.104
40.6|137.2|13.332
40.6|137.4|13.56
40.6|137.6|14.148
40.6|137.8|15.097
40.6|138.0|16.05
40.6|138.2|17.004
40.6|138.4|17.971
40.6|138.6|19.314
40.6|138.8|21.023
40.6|139.0|22.813
40.6|139.2|24.748
40.6|139.4|26.75
40.6|139.6|28.559
40.6|139.8|30.195
40.6|140.0|32.026
40.6|140.2|33.646
40.6|140.4|34.936
40.6|140.6|35.429
40.6|140.8|34.739
40.6|141.0|33.463
40.6|141.2|32.204
40.6|141.4|30.775
40.6|141.6|28.84
40.6|141.8|26.905
40.6|142.0|25.436
40.6|142.2|24.077
40.6|142.4|22.75
40.6|142.6|22.559
40.6|142.8|23.336
40.6|143.0|24.102
40.6|143.2|24.931
40.6|143.4|25.767
40.6|143.6|25.183
40.6|143.8|23.211
40.6|144.0|21.249
40.6|144.2|19.292
40.6|144.4|17.345
40.6|144.6|16.058
40.6|144.8|15.429
40.6|145.0|14.801
40.6|145.2|14.178
40.6|145.4|13.558
40.6|145.6|13.306
40.6|145.8|13.408
40.6|146.0|13.512
40.6|146.2|13.628
40.6|146.4|13.752
40.6|146.6|13.736
40.6|146.8|13.559
40.6|147.0|13.372
40.6|147.2|13.175
40.6|147.4|12.99
40.6|147.6|12.843
40.6|147.8|12.744
40.6|148.0|12.646
40.6|148.2|12.547
40.6|148.4|12.452
40.6|148.6|12.402
40.6|148.8|12.4
40.6|149.0|12.398
40.6|149.2|12.397
40.6|149.4|12.395
40.6|149.6|12.399
40.6|149.8|12.408
40.6|150.0|12.416
40.8|70.0|46.773
40.8|70.2|47.319
40.8|70.4|47.865
40.8|70.6|48.396
40.8|70.8|48.914
40.8|71.0|49.432
40.8|71.2|49.95
40.8|71.4|50.474
40.8|71.6|50.833
40.8|71.8|51.033
40.8|72.0|51.241
40.8|72.2|51.448
40.8|72.4|51.656
40.8|72.6|51.499
40.8|72.8|50.975
40.8|73.0|50.45
40.8|73.2|49.923
40.8|73.4|49.357
40.8|73.6|48.937
40.8|73.8|48.639
40.8|74.0|48.358
40.8|74.2|48.06
40.8|74.4|47.764
40.8|74.6|47.702
40.8|74.8|47.848
40.8|75.0|47.995
40.8|75.2|48.132
40.8|75.4|48.299
40.8|75.6|48.48
40.8|75.8|48.571
40.8|76.0|48.555
40.8|76.2|48.537
40.8|76.4|48.513
40.8|76.6|48.887
40.8|76.8|49.415
40.8|77.0|50.019
40.8|77.2|50.618
40.8|77.4|51.22
40.8|77.6|51.785
40.8|77.8|52.6
40.8|78.0|53.433
40.8|78.2|53.902
40.8|78.4|54.443
40.8|78.6|54.499
40.8|78.8|53.9
40.8|79.0|53.054
40.8|79.2|52.16
40.8|79.4|51.599
40.8|79.6|50.651
40.8|79.8|49.401
40.8|80.0|48.292
40.8|80.2|47.169
40.8|80.4|46.043
40.8|80.6|45.493
40.8|80.8|45.465
40.8|81.0|45.435
40.8|81.2|45.437
40.8|81.4|45.436
40.8|81.6|45.521
40.8|81.8|45.702
40.8|82.0|45.875
40.8|82.2|46.047
40.8|82.4|46.226
40.8|82.6|46.245
40.8|82.8|46.108
40.8|83.0|45.974
40.8|83.2|45.851
40.8|83.4|45.73
40.8|83.6|45.511
40.8|83.8|45.207
40.8|84.0|44.904
40.8|84.2|44.597
40.8|84.4|44.294
40.8|84.6|44.086
40.8|84.8|43.971
40.8|85.0|43.85
40.8|85.2|43.731
40.8|85.4|43.615
40.8|85.6|43.559
40.8|85.8|43.562
40.8|86.0|43.57
40.8|86.2|43.59
40.8|86.4|43.608
40.8|86.6|43.6
40.8|86.8|43.574
40.8|87.0|43.545
40.8|87.2|43.51
40.8|87.4|43.473
40.8|87.6|43.44
40.8|87.8|43.411
40.8|88.0|43.379
40.8|88.2|43.346
40.8|88.4|43.318
40.8|88.6|43.33
40.8|88.8|43.377
40.8|89.0|43.427
40.8|89.2|43.476
40.8|89.4|43.525
40.8|89.6|43.589
40.8|89.8|43.675
40.8|90.0|43.76
40.8|90.2|43.842
40.8|90.4|43.925
40.8|90.6|44.001
40.8|90.8|44.07
40.8|91.0|44.14
40.8|91.2|44.21
40.8|91.4|44.28
40.8|91.6|44.311
40.8|91.8|44.299
40.8|92.0|44.287
40.8|92.2|44.28
40.8|92.4|44.272
40.8|92.6|44.274
40.8|92.8|44.297
40.8|93.0|44.314
40.8|93.2|44.329
40.8|93.4|44.351
40.8|93.6|44.399
40.8|93.8|44.476
40.8|94.0|44.569
40.8|94.2|44.656
40.8|94.4|44.748
40.8|94.6|45.067
40.8|94.8|45.644
40.8|95.0|46.222
40.8|95.2|46.783
40.8|95.4|47.424
40.8|95.6|47.75
40.8|95.8|47.735
40.8|96.0|47.576
40.8|96.2|47.415
40.8|96.4|47.387
40.8|96.6|47.503
40.8|96.8|47.421
40.8|97.0|47.215
40.8|97.2|46.927
40.8|97.4|46.738
40.8|97.6|46.668
40.8|97.8|46.644
40.8|98.0|46.617
40.8|98.2|46.596
40.8|98.4|46.577
40.8|98.6|46.461
40.8|98.8|46.292
40.8|99.0|46.13
40.8|99.2|45.967
40.8|99.4|45.796
40.8|99.6|45.637
40.8|99.8|45.485
40.8|100.0|45.333
40.8|100.2|45.178
40.8|100.4|45.022
40.8|100.6|44.832
40.8|100.8|44.607
40.8|101.0|44.379
40.8|101.2|44.15
40.8|101.4|43.922
40.8|101.6|43.812
40.8|101.8|43.82
40.8|102.0|43.828
40.8|102.2|43.838
40.8|102.4|43.847
40.8|102.6|43.843
40.8|102.8|43.828
40.8|103.0|43.814
40.8|103.2|43.798
40.8|103.4|43.781
40.8|103.6|43.779
40.8|103.8|43.792
40.8|104.0|43.807
40.8|104.2|43.82
40.8|104.4|43.833
40.8|104.6|43.817
40.8|104.8|43.774
40.8|105.0|43.726
40.8|105.2|43.676
40.8|105.4|43.623
40.8|105.6|43.498
40.8|105.8|43.317
40.8|106.0|43.15
40.8|106.2|42.88
40.8|106.4|42.639
40.8|106.6|42.292
40.8|106.8|41.72
40.8|107.0|41.461
40.8|107.2|41.476
40.8|107.4|41.8
40.8|107.6|42.037
40.8|107.8|41.979
40.8|108.0|41.933
40.8|108.2|41.922
40.8|108.4|41.772
40.8|108.6|41.671
40.8|108.8|41.599
40.8|109.0|41.508
40.8|109.2|41.421
40.8|109.4|41.347
40.8|109.6|41.412
40.8|109.8|41.613
40.8|110.0|41.841
40.8|110.2|42.072
40.8|110.4|42.314
40.8|110.6|42.065
40.8|110.8|41.318
40.8|111.0|40.586
40.8|111.2|40.036
40.8|111.4|39.679
40.8|111.6|39.863
40.8|111.8|40.042
40.8|112.0|40.104
40.8|112.2|40.163
40.8|112.4|40.285
40.8|112.6|40.255
40.8|112.8|40.054
40.8|113.0|40.033
40.8|113.2|40.02
40.8|113.4|39.993
40.8|113.6|39.775
40.8|113.8|39.308
40.8|114.0|38.922
40.8|114.2|38.603
40.8|114.4|38.491
40.8|114.6|38.459
40.8|114.8|38.592
40.8|115.0|38.692
40.8|115.2|38.476
40.8|115.4|38.038
40.8|115.6|37.834
40.8|115.8|37.456
40.8|116.0|37.15
40.8|116.2|36.97
40.8|116.4|37.282
40.8|116.6|36.906
40.8|116.8|36.009
40.8|117.0|35.464
40.8|117.2|34.913
40.8|117.4|34.14
40.8|117.6|33.787
40.8|117.8|33.902
40.8|118.0|33.948
40.8|118.2|33.966
40.8|118.4|33.982
40.8|118.6|33.755
40.8|118.8|33.394
40.8|119.0|33.157
40.8|119.2|32.836
40.8|119.4|32.514
40.8|119.6|32.401
40.8|119.8|32.425
40.8|120.0|32.456
40.8|120.2|32.483
40.8|120.4|32.442
40.8|120.6|32.336
40.8|120.8|32.194
40.8|121.0|32.114
40.8|121.2|32.076
40.8|121.4|32.074
40.8|121.6|32.128
40.8|121.8|32.191
40.8|122.0|32.165
40.8|122.2|32.119
40.8|122.4|32.099
40.8|122.6|32.097
40.8|122.8|32.039
40.8|123.0|32.007
40.8|123.2|32.196
40.8|123.4|32.362
40.8|123.6|32.434
40.8|123.8|32.315
40.8|124.0|32.234
40.8|124.2|32.103
40.8|124.4|31.906
40.8|124.6|31.74
40.8|124.8|31.632
40.8|125.0|31.554
40.8|125.2|31.499
40.8|125.4|31.434
40.8|125.6|31.347
40.8|125.8|31.241
40.8|126.0|31.145
40.8|126.2|31.046
40.8|126.4|30.948
40.8|126.6|31.037
40.8|126.8|31.313
40.8|127.0|31.59
40.8|127.2|31.865
40.8|127.4|32.14
40.8|127.6|32.388
40.8|127.8|32.609
40.8|128.0|32.837
40.8|128.2|33.06
40.8|128.4|33.274
40.8|128.6|32.786
40.8|128.8|31.601
40.8|129.0|30.417
40.8|129.2|29.23
40.8|129.4|28.054
40.8|129.6|26.414
40.8|129.8|24.3
40.8|130.0|22.19
40.8|130.2|20.082
40.8|130.4|17.971
40.8|130.6|16.424
40.8|130.8|15.446
40.8|131.0|14.468
40.8|131.2|13.489
40.8|131.4|12.509
40.8|131.6|11.949
40.8|131.8|11.81
40.8|132.0|11.671
40.8|132.2|11.532
40.8|132.4|11.392
40.8|132.6|11.323
40.8|132.8|11.324
40.8|133.0|11.324
40.8|133.2|11.325
40.8|133.4|11.325
40.8|133.6|11.326
40.8|133.8|11.326
40.8|134.0|11.327
40.8|134.2|11.328
40.8|134.4|11.329
40.8|134.6|11.3
40.8|134.8|11.241
40.8|135.0|11.182
40.8|135.2|11.123
40.8|135.4|11.063
40.8|135.6|11.173
40.8|135.8|11.451
40.8|136.0|11.729
40.8|136.2|12.007
40.8|136.4|12.285
40.8|136.6|12.511
40.8|136.8|12.688
40.8|137.0|12.864
40.8|137.2|13.041
40.8|137.4|13.219
40.8|137.6|13.686
40.8|137.8|14.446
40.8|138.0|15.207
40.8|138.2|15.971
40.8|138.4|16.745
40.8|138.6|17.956
40.8|138.8|19.618
40.8|139.0|21.314
40.8|139.2|23.086
40.8|139.4|25.014
40.8|139.6|26.623
40.8|139.8|28.182
40.8|140.0|30.365
40.8|140.2|32.032
40.8|140.4|33.668
40.8|140.6|34.518
40.8|140.8|33.901
40.8|141.0|33.142
40.8|141.2|32.117
40.8|141.4|31.003
40.8|141.6|29.801
40.8|141.8|28.348
40.8|142.0|27.725
40.8|142.2|27.05
40.8|142.4|26.184
40.8|142.6|26.077
40.8|142.8|26.365
40.8|143.0|26.632
40.8|143.2|26.982
40.8|143.4|27.328
40.8|143.6|26.359
40.8|143.8|24.11
40.8|144.0|21.864
40.8|144.2|19.627
40.8|144.4|17.398
40.8|144.6|16.125
40.8|144.8|15.812
40.8|145.0|15.5
40.8|145.2|15.189
40.8|145.4|14.89
40.8|145.6|14.788
40.8|145.8|14.872
40.8|146.0|14.966
40.8|146.2|15.063
40.8|146.4|15.159
40.8|146.6|15.085
40.8|146.8|14.856
40.8|147.0|14.627
40.8|147.2|14.396
40.8|147.4|14.156
40.8|147.6|13.865
40.8|147.8|13.529
40.8|148.0|13.195
40.8|148.2|12.861
40.8|148.4|12.528
40.8|148.6|12.361
40.8|148.8|12.361
40.8|149.0|12.361
40.8|149.2|12.36
40.8|149.4|12.361
40.8|149.6|12.364
40.8|149.8|12.371
40.8|150.0|12.379
41.0|70.0|47.009
41.0|70.2|47.536
41.0|70.4|48.062
41.0|70.6|48.589
41.0|70.8|49.116
41.0|71.0|49.645
41.0|71.2|50.174
41.0|71.4|50.704
41.0|71.6|51.077
41.0|71.8|51.291
41.0|72.0|51.509
41.0|72.2|51.731
41.0|72.4|51.951
41.0|72.6|51.774
41.0|72.8|51.189
41.0|73.0|50.604
41.0|73.2|49.995
41.0|73.4|49.354
41.0|73.6|48.864
41.0|73.8|48.585
41.0|74.0|48.322
41.0|74.2|48.053
41.0|74.4|47.776
41.0|74.6|47.736
41.0|74.8|47.88
41.0|75.0|47.992
41.0|75.2|47.969
41.0|75.4|48.044
41.0|75.6|48.167
41.0|75.8|47.638
41.0|76.0|47.476
41.0|76.2|47.428
41.0|76.4|48.099
41.0|76.6|48.482
41.0|76.8|48.984
41.0|77.0|49.567
41.0|77.2|50.129
41.0|77.4|50.693
41.0|77.6|51.471
41.0|77.8|52.173
41.0|78.0|52.881
41.0|78.2|53.223
41.0|78.4|53.707
41.0|78.6|53.827
41.0|78.8|53.373
41.0|79.0|52.671
41.0|79.2|51.973
41.0|79.4|51.36
41.0|79.6|50.511
41.0|79.8|49.331
41.0|80.0|48.24
41.0|80.2|47.181
41.0|80.4|46.124
41.0|80.6|45.577
41.0|80.8|45.533
41.0|81.0|45.488
41.0|81.2|45.467
41.0|81.4|45.456
41.0|81.6|45.627
41.0|81.8|45.982
41.0|82.0|46.336
41.0|82.2|46.691
41.0|82.4|47.049
41.0|82.6|47.182
41.0|82.8|47.086
41.0|83.0|47.003
41.0|83.2|46.927
41.0|83.4|46.851
41.0|83.6|46.623
41.0|83.8|46.244
41.0|84.0|45.864
41.0|84.2|45.485
41.0|84.4|45.105
41.0|84.6|44.818
41.0|84.8|44.618
41.0|85.0|44.414
41.0|85.2|44.21
41.0|85.4|44.006
41.0|85.6|43.905
41.0|85.8|43.9
41.0|86.0|43.918
41.0|86.2|43.932
41.0|86.4|43.945
41.0|86.6|43.94
41.0|86.8|43.88
41.0|87.0|43.82
41.0|87.2|43.758
41.0|87.4|43.688
41.0|87.6|43.63
41.0|87.8|43.579
41.0|88.0|43.526
41.0|88.2|43.474
41.0|88.4|43.426
41.0|88.6|43.426
41.0|88.8|43.474
41.0|89.0|43.527
41.0|89.2|43.575
41.0|89.4|43.621
41.0|89.6|43.688
41.0|89.8|43.779
41.0|90.0|43.867
41.0|90.2|43.951
41.0|90.4|44.039
41.0|90.6|44.11
41.0|90.8|44.166
41.0|91.0|44.225
41.0|91.2|44.285
41.0|91.4|44.344
41.0|91.6|44.373
41.0|91.8|44.369
41.0|92.0|44.365
41.0|92.2|44.365
41.0|92.4|44.362
41.0|92.6|44.375
41.0|92.8|44.404
41.0|93.0|44.435
41.0|93.2|44.467
41.0|93.4|44.498
41.0|93.6|44.548
41.0|93.8|44.62
41.0|94.0|44.691
41.0|94.2|44.761
41.0|94.4|44.848
41.0|94.6|45.144
41.0|94.8|45.662
41.0|95.0|46.185
41.0|95.2|46.732
41.0|95.4|47.313
41.0|95.6|47.631
41.0|95.8|47.571
41.0|96.0|47.418
41.0|96.2|47.264
41.0|96.4|47.306
41.0|96.6|47.429
41.0|96.8|47.514
41.0|97.0|47.315
41.0|97.2|47.01
41.0|97.4|46.707
41.0|97.6|46.603
41.0|97.8|46.59
41.0|98.0|46.578
41.0|98.2|46.588
41.0|98.4|46.584
41.0|98.6|46.482
41.0|98.8|46.309
41.0|99.0|46.139
41.0|99.2|45.978
41.0|99.4|45.81
41.0|99.6|45.657
41.0|99.8|45.517
41.0|100.0|45.378
41.0|100.2|45.239
41.0|100.4|45.1
41.0|100.6|44.941
41.0|100.8|44.765
41.0|101.0|44.586
41.0|101.2|44.408
41.0|101.4|44.228
41.0|101.6|44.125
41.0|101.8|44.096
41.0|102.0|44.068
41.0|102.2|44.042
41.0|102.4|44.015
41.0|102.6|43.997
41.0|102.8|43.985
41.0|103.0|43.973
41.0|103.2|43.96
41.0|103.4|43.947
41.0|103.6|43.948
41.0|103.8|43.964
41.0|104.0|43.981
41.0|104.2|43.998
41.0|104.4|44.013
41.0|104.6|44.018
41.0|104.8|44.015
41.0|105.0|44.003
41.0|105.2|43.989
41.0|105.4|43.976
41.0|105.6|43.879
41.0|105.8|43.718
41.0|106.0|43.533
41.0|106.2|43.249
41.0|106.4|42.985
41.0|106.6|42.611
41.0|106.8|41.978
41.0|107.0|41.358
41.0|107.2|41.299
41.0|107.4|41.771
41.0|107.6|42.26
41.0|107.8|42.488
41.0|108.0|42.555
41.0|108.2|42.591
41.0|108.4|42.457
41.0|108.6|42.274
41.0|108.8|42.115
41.0|109.0|41.977
41.0|109.2|41.835
41.0|109.4|41.695
41.0|109.6|41.726
41.0|109.8|41.928
41.0|110.0|42.14
41.0|110.2|42.374
41.0|110.4|42.611
41.0|110.6|42.331
41.0|110.8|41.523
41.0|111.0|40.712
41.0|111.2|40.149
41.0|111.4|39.695
41.0|111.6|39.922
41.0|111.8|40.425
41.0|112.0|40.845
41.0|112.2|41.198
41.0|112.4|41.566
41.0|112.6|41.584
41.0|112.8|41.343
41.0|113.0|41.321
41.0|113.2|41.18
41.0|113.4|41.077
41.0|113.6|40.892
41.0|113.8|40.289
41.0|114.0|39.866
41.0|114.2|39.513
41.0|114.4|39.141
41.0|114.6|38.976
41.0|114.8|38.926
41.0|115.0|38.793
41.0|115.2|38.553
41.0|115.4|38.287
41.0|115.6|38.134
41.0|115.8|37.923
41.0|116.0|37.682
41.0|116.2|37.464
41.0|116.4|37.32
41.0|116.6|36.811
41.0|116.8|36.092
41.0|117.0|35.745
41.0|117.2|35.259
41.0|117.4|34.712
41.0|117.6|34.407
41.0|117.8|34.42
41.0|118.0|34.373
41.0|118.2|34.282
41.0|118.4|34.231
41.0|118.6|34.025
41.0|118.8|33.764
41.0|119.0|33.484
41.0|119.2|33.132
41.0|119.4|32.828
41.0|119.6|32.733
41.0|119.8|32.776
41.0|120.0|32.779
41.0|120.2|32.744
41.0|120.4|32.713
41.0|120.6|32.591
41.0|120.8|32.452
41.0|121.0|32.382
41.0|121.2|32.311
41.0|121.4|32.256
41.0|121.6|32.245
41.0|121.8|32.271
41.0|122.0|32.227
41.0|122.2|32.195
41.0|122.4|32.177
41.0|122.6|32.157
41.0|122.8|32.114
41.0|123.0|32.071
41.0|123.2|32.212
41.0|123.4|32.369
41.0|123.6|32.549
41.0|123.8|32.471
41.0|124.0|32.393
41.0|124.2|32.273
41.0|124.4|32.119
41.0|124.6|31.967
41.0|124.8|31.848
41.0|125.0|31.807
41.0|125.2|31.769
41.0|125.4|31.715
41.0|125.6|31.618
41.0|125.8|31.496
41.0|126.0|31.38
41.0|126.2|31.268
41.0|126.4|31.161
41.0|126.6|31.246
41.0|126.8|31.529
41.0|127.0|31.785
41.0|127.2|32.067
41.0|127.4|32.355
41.0|127.6|32.619
41.0|127.8|32.832
41.0|128.0|33.045
41.0|128.2|33.263
41.0|128.4|33.455
41.0|128.6|33.11
41.0|128.8|32.227
41.0|129.0|31.335
41.0|129.2|30.447
41.0|129.4|29.566
41.0|129.6|27.968
41.0|129.8|25.641
41.0|130.0|23.318
41.0|130.2|20.996
41.0|130.4|18.672
41.0|130.6|16.961
41.0|130.8|15.863
41.0|131.0|14.765
41.0|131.2|13.666
41.0|131.4|12.567
41.0|131.6|11.967
41.0|131.8|11.868
41.0|132.0|11.769
41.0|132.2|11.67
41.0|132.4|11.571
41.0|132.6|11.522
41.0|132.8|11.522
41.0|133.0|11.522
41.0|133.2|11.522
41.0|133.4|11.52
41.0|133.6|11.521
41.0|133.8|11.521
41.0|134.0|11.522
41.0|134.2|11.523
41.0|134.4|11.525
41.0|134.6|11.477
41.0|134.8|11.378
41.0|135.0|11.279
41.0|135.2|11.18
41.0|135.4|11.08
41.0|135.6|11.159
41.0|135.8|11.415
41.0|136.0|11.671
41.0|136.2|11.927
41.0|136.4|12.182
41.0|136.6|12.373
41.0|136.8|12.499
41.0|137.0|12.625
41.0|137.2|12.752
41.0|137.4|12.879
41.0|137.6|13.227
41.0|137.8|13.797
41.0|138.0|14.367
41.0|138.2|14.941
41.0|138.4|15.526
41.0|138.6|16.615
41.0|138.8|18.225
41.0|139.0|19.88
41.0|139.2|21.548
41.0|139.4|23.291
41.0|139.6|25.041
41.0|139.8|26.713
41.0|140.0|28.525
41.0|140.2|30.454
41.0|140.4|32.428
41.0|140.6|33.316
41.0|140.8|32.954
41.0|141.0|32.594
41.0|141.2|31.967
41.0|141.4|31.06
41.0|141.6|30.355
41.0|141.8|30.064
41.0|142.0|29.919
41.0|142.2|29.771
41.0|142.4|29.7
41.0|142.6|29.562
41.0|142.8|29.341
41.0|143.0|29.179
41.0|143.2|29.027
41.0|143.4|28.874
41.0|143.6|27.533
41.0|143.8|24.999
41.0|144.0|22.471
41.0|144.2|19.941
41.0|144.4|17.431
41.0|144.6|16.175
41.0|144.8|16.164
41.0|145.0|16.166
41.0|145.2|16.167
41.0|145.4|16.163
41.0|145.6|16.207
41.0|145.8|16.287
41.0|146.0|16.394
41.0|146.2|16.475
41.0|146.4|16.54
41.0|146.6|16.434
41.0|146.8|16.154
41.0|147.0|15.876
41.0|147.2|15.6
41.0|147.4|15.312
41.0|147.6|14.887
41.0|147.8|14.315
41.0|148.0|13.743
41.0|148.2|13.174
41.0|148.4|12.605
41.0|148.6|12.321
41.0|148.8|12.322
41.0|149.0|12.323
41.0|149.2|12.324
41.0|149.4|12.326
41.0|149.6|12.33
41.0|149.8|12.335
41.0|150.0|12.341
41.2|70.0|47.244
41.2|70.2|47.751
41.2|70.4|48.258
41.2|70.6|48.781
41.2|70.8|49.319
41.2|71.0|49.858
41.2|71.2|50.398
41.2|71.4|50.938
41.2|71.6|51.324
41.2|71.8|51.554
41.2|72.0|51.784
41.2|72.2|52.022
41.2|72.4|52.263
41.2|72.6|52.066
41.2|72.8|51.419
41.2|73.0|50.777
41.2|73.2|50.134
41.2|73.4|49.421
41.2|73.6|48.889
41.2|73.8|48.567
41.2|74.0|48.31
41.2|74.2|48.053
41.2|74.4|47.834
41.2|74.6|47.776
41.2|74.8|47.902
41.2|75.0|47.904
41.2|75.2|47.856
41.2|75.4|47.808
41.2|75.6|47.466
41.2|75.8|46.857
41.2|76.0|46.289
41.2|76.2|46.573
41.2|76.4|47.253
41.2|76.6|48.022
41.2|76.8|48.531
41.2|77.0|49.097
41.2|77.2|49.654
41.2|77.4|50.3
41.2|77.6|51.101
41.2|77.8|51.789
41.2|78.0|52.166
41.2|78.2|52.07
41.2|78.4|52.197
41.2|78.6|52.315
41.2|78.8|52.136
41.2|79.0|51.76
41.2|79.2|51.241
41.2|79.4|50.709
41.2|79.6|49.923
41.2|79.8|48.872
41.2|80.0|48.05
41.2|80.2|47.108
41.2|80.4|46.126
41.2|80.6|45.617
41.2|80.8|45.565
41.2|81.0|45.51
41.2|81.2|45.443
41.2|81.4|45.416
41.2|81.6|45.673
41.2|81.8|46.198
41.2|82.0|46.734
41.2|82.2|47.261
41.2|82.4|47.716
41.2|82.6|47.948
41.2|82.8|47.906
41.2|83.0|47.933
41.2|83.2|47.907
41.2|83.4|47.877
41.2|83.6|47.654
41.2|83.8|47.202
41.2|84.0|46.748
41.2|84.2|46.297
41.2|84.4|45.843
41.2|84.6|45.477
41.2|84.8|45.199
41.2|85.0|44.915
41.2|85.2|44.623
41.2|85.4|44.303
41.2|85.6|44.146
41.2|85.8|44.151
41.2|86.0|44.193
41.2|86.2|44.213
41.2|86.4|44.24
41.2|86.6|44.25
41.2|86.8|44.182
41.2|87.0|44.09
41.2|87.2|44.001
41.2|87.4|43.905
41.2|87.6|43.818
41.2|87.8|43.748
41.2|88.0|43.677
41.2|88.2|43.604
41.2|88.4|43.535
41.2|88.6|43.521
41.2|88.8|43.57
41.2|89.0|43.622
41.2|89.2|43.675
41.2|89.4|43.718
41.2|89.6|43.787
41.2|89.8|43.886
41.2|90.0|43.975
41.2|90.2|44.067
41.2|90.4|44.158
41.2|90.6|44.221
41.2|90.8|44.268
41.2|91.0|44.315
41.2|91.2|44.36
41.2|91.4|44.409
41.2|91.6|44.436
41.2|91.8|44.439
41.2|92.0|44.444
41.2|92.2|44.449
41.2|92.4|44.456
41.2|92.6|44.482
41.2|92.8|44.526
41.2|93.0|44.57
41.2|93.2|44.617
41.2|93.4|44.663
41.2|93.6|44.714
41.2|93.8|44.773
41.2|94.0|44.835
41.2|94.2|44.893
41.2|94.4|44.951
41.2|94.6|45.222
41.2|94.8|45.686
41.2|95.0|46.148
41.2|95.2|46.628
41.2|95.4|47.134
41.2|95.6|47.421
41.2|95.8|47.377
41.2|96.0|47.22
41.2|96.2|47.063
41.2|96.4|47.052
41.2|96.6|47.125
41.2|96.8|47.208
41.2|97.0|47.102
41.2|97.2|46.938
41.2|97.4|46.669
